id,period,status,city_client,department_client,status_str,department_code,country_client
1415,2023-04-07 03:03:55,0,Cachipay,Cundinamarca,inactive,25,Colombia
1416,2023-12-01 01:26:10,0,Chachagüí,Nariño,inactive,52,Colombia
1417,2023-01-23 07:17:51,0,Carmen del Darién,Chocó,inactive,27,Colombia
1418,2023-08-16 03:10:59,0,Nuevo Colón,Boyacá,inactive,15,Colombia
1419,2023-05-09 10:35:24,0,El Dorado,Meta,inactive,50,Colombia
1420,2022-06-24 22:29:38,1,Chivolo,Magdalena,active,47,Colombia
1421,2022-11-30 16:49:51,0,Puerto Colombia,Guainía,inactive,94,Colombia
1422,2022-10-05 21:32:17,0,Mallama,Nariño,inactive,52,Colombia
1423,2022-10-28 06:29:33,0,Sora,Boyacá,inactive,15,Colombia
1424,2023-05-20 15:40:47,0,Bojacá,Cundinamarca,inactive,25,Colombia
1425,2023-05-04 05:55:51,1,La Celia,Risaralda,active,66,Colombia
1426,2024-01-01 21:12:12,1,Cáqueza,Cundinamarca,active,25,Colombia
1427,2022-09-26 19:35:52,1,Firavitoba,Boyacá,active,15,Colombia
1428,2023-03-15 09:53:21,0,Nátaga,Huila,inactive,41,Colombia
1429,2022-07-10 00:29:42,1,Clemencia,Bolívar,active,13,Colombia
1430,2022-06-05 02:23:58,1,Remedios,Antioquia,active,5,Colombia
1431,2023-02-11 16:09:28,0,Convención,Norte de Santander,inactive,54,Colombia
1432,2023-01-20 11:41:05,1,Sativasur,Boyacá,active,15,Colombia
1433,2022-07-26 08:53:12,1,Apulo,Cundinamarca,active,25,Colombia
1434,2022-10-10 20:34:40,0,Distracción,La Guajira,inactive,44,Colombia
1435,2022-04-03 14:52:05,1,Versalles,Valle del Cauca,active,76,Colombia
1436,2023-11-27 15:53:41,0,San Pedro de Urabá,Antioquia,inactive,5,Colombia
1437,2023-03-24 05:49:20,1,Santo Tomás,Atlántico,active,8,Colombia
1438,2022-09-18 15:27:08,1,Tunja,Boyacá,active,15,Colombia
1439,2023-07-31 16:44:54,0,Santa Bárbara,Nariño,inactive,52,Colombia
1440,2022-12-03 05:09:57,1,San Alberto,Cesar,active,20,Colombia
1441,2023-10-26 18:48:10,0,Fosca,Cundinamarca,inactive,25,Colombia
1442,2022-10-03 18:58:58,1,Santana,Boyacá,active,15,Colombia
1443,2024-01-27 23:25:46,1,Candelaria,Valle del Cauca,active,76,Colombia
1444,2022-04-11 12:19:16,0,San Juanito,Meta,inactive,50,Colombia
1445,2023-04-11 04:42:08,0,Pesca,Boyacá,inactive,15,Colombia
1446,2022-11-29 22:35:08,0,Córdoba,Bolívar,inactive,13,Colombia
1447,2022-10-25 07:56:03,0,Ventaquemada,Boyacá,inactive,15,Colombia
1448,2023-09-20 19:49:11,0,Sibaté,Cundinamarca,inactive,25,Colombia
1449,2023-03-06 15:50:05,0,El Doncello,Caquetá,inactive,18,Colombia
1450,2022-02-18 13:26:25,1,Rionegro,Santander,active,68,Colombia
1451,2022-12-04 22:33:49,1,Sahagún,Córdoba,active,23,Colombia
1452,2023-10-30 00:36:30,0,Piendamó - Tunía,Cauca,inactive,19,Colombia
1453,2022-02-22 14:45:35,0,Tibú,Norte de Santander,inactive,54,Colombia
1454,2022-07-31 04:17:25,0,Soracá,Boyacá,inactive,15,Colombia
1455,2023-03-11 21:18:51,1,Restrepo,Valle del Cauca,active,76,Colombia
1456,2023-03-05 23:55:35,1,Santa Rosa de Viterbo,Boyacá,active,15,Colombia
1457,2022-09-25 22:55:56,1,Chaguaní,Cundinamarca,active,25,Colombia
1458,2023-08-19 21:06:16,1,Baranoa,Atlántico,active,8,Colombia
1459,2022-05-13 03:48:09,0,Amagá,Antioquia,inactive,5,Colombia
1460,2023-07-31 00:54:55,1,San Luis de Gaceno,Boyacá,active,15,Colombia
1461,2022-04-18 11:10:04,1,Norcasia,Caldas,active,17,Colombia
1462,2022-01-30 09:17:49,0,Guamal,Meta,inactive,50,Colombia
1463,2023-01-20 14:49:59,0,Ciénaga,Magdalena,inactive,47,Colombia
1464,2022-05-29 08:38:30,0,Colón,Nariño,inactive,52,Colombia
1465,2022-11-29 02:09:03,0,Santo Domingo,Antioquia,inactive,5,Colombia
1466,2023-12-05 12:06:25,0,Puerto Escondido,Córdoba,inactive,23,Colombia
1467,2024-01-20 01:04:26,1,Sutatenza,Boyacá,active,15,Colombia
1468,2023-10-17 05:13:35,1,El Encanto,Amazonas,active,91,Colombia
1469,2022-06-11 05:03:53,1,Covarachía,Boyacá,active,15,Colombia
1470,2022-06-29 15:21:17,1,Hispania,Antioquia,active,5,Colombia
1471,2022-05-19 04:20:53,0,Bochalema,Norte de Santander,inactive,54,Colombia
1472,2022-07-26 01:25:09,1,El Cairo,Valle del Cauca,active,76,Colombia
1473,2023-10-19 10:33:19,0,Medio Baudó,Chocó,inactive,27,Colombia
1474,2022-04-23 07:32:07,1,La Celia,Risaralda,active,66,Colombia
1475,2022-03-19 21:09:29,0,Nóvita,Chocó,inactive,27,Colombia
1476,2022-06-01 08:20:22,0,Girardot,Cundinamarca,inactive,25,Colombia
1477,2022-03-12 04:59:39,0,Cicuco,Bolívar,inactive,13,Colombia
1478,2022-03-05 19:45:32,1,Albania,La Guajira,active,44,Colombia
1479,2023-07-29 07:41:35,0,Úmbita,Boyacá,inactive,15,Colombia
1480,2022-03-05 15:16:19,1,Entrerríos,Antioquia,active,5,Colombia
1481,2022-10-23 15:19:52,0,La Guadalupe,Guainía,inactive,94,Colombia
1482,2022-11-30 07:02:00,1,Tibú,Norte de Santander,active,54,Colombia
1483,2023-01-23 22:15:15,0,San Andrés,"San Andrés, Providencia y Santa Catalina",inactive,88,Colombia
1484,2022-03-09 00:47:24,0,Cogua,Cundinamarca,inactive,25,Colombia
1485,2022-12-02 16:10:33,1,San Miguel,Santander,active,68,Colombia
1486,2023-11-05 22:25:14,1,El Zulia,Norte de Santander,active,54,Colombia
1487,2022-03-19 17:30:49,1,Cuaspud Carlosama,Nariño,active,52,Colombia
1488,2023-06-23 15:01:44,0,Olaya Herrera,Nariño,inactive,52,Colombia
1489,2022-12-24 07:49:19,1,Ancuya,Nariño,active,52,Colombia
1490,2022-01-21 06:44:07,1,Simijaca,Cundinamarca,active,25,Colombia
1491,2022-10-06 00:55:49,0,Cerrito,Santander,inactive,68,Colombia
1492,2022-01-14 02:00:12,0,Macanal,Boyacá,inactive,15,Colombia
1493,2022-01-14 17:28:47,0,Patía,Cauca,inactive,19,Colombia
1494,2022-11-29 01:32:48,1,Francisco Pizarro,Nariño,active,52,Colombia
1495,2022-01-01 13:02:38,1,Túquerres,Nariño,active,52,Colombia
1496,2022-04-07 20:55:08,0,Fúquene,Cundinamarca,inactive,25,Colombia
1497,2022-03-09 17:46:30,0,Acandí,Chocó,inactive,27,Colombia
1498,2023-08-18 04:50:03,1,Cómbita,Boyacá,active,15,Colombia
1499,2022-01-16 11:35:34,1,Hacarí,Norte de Santander,active,54,Colombia
1500,2023-09-25 13:09:22,1,Boavita,Boyacá,active,15,Colombia
1501,2022-12-02 02:13:01,0,Rionegro,Santander,inactive,68,Colombia
1502,2023-06-04 13:14:22,1,Santa Bárbara,Santander,active,68,Colombia
1503,2022-02-04 22:28:12,1,Armero,Tolima,active,73,Colombia
1504,2022-06-07 19:06:08,1,San Sebastián de Buenavista,Magdalena,active,47,Colombia
1505,2024-01-17 12:40:57,1,Albania,La Guajira,active,44,Colombia
1506,2023-10-10 07:53:15,0,Tesalia,Huila,inactive,41,Colombia
1507,2022-06-28 06:40:21,1,El Tarra,Norte de Santander,active,54,Colombia
1508,2023-07-23 05:22:42,0,Baranoa,Atlántico,inactive,8,Colombia
1509,2023-03-23 13:12:50,0,Campoalegre,Huila,inactive,41,Colombia
1510,2023-08-19 19:03:05,1,Nocaima,Cundinamarca,active,25,Colombia
1511,2023-04-27 08:34:54,0,Cocorná,Antioquia,inactive,5,Colombia
1512,2022-10-21 08:28:25,1,Jericó,Boyacá,active,15,Colombia
1513,2023-12-22 05:06:31,1,Puerto Parra,Santander,active,68,Colombia
1514,2023-07-17 03:23:38,1,Guavatá,Santander,active,68,Colombia
1515,2024-01-13 16:25:46,0,Pandi,Cundinamarca,inactive,25,Colombia
1516,2022-10-13 08:09:20,1,Marquetalia,Caldas,active,17,Colombia
1517,2022-04-15 07:36:52,1,Sucre,Cauca,active,19,Colombia
1518,2022-03-15 05:02:09,0,Alpujarra,Tolima,inactive,73,Colombia
1519,2022-02-20 14:02:49,0,Mesetas,Meta,inactive,50,Colombia
1520,2022-05-31 21:09:27,1,Girardot,Cundinamarca,active,25,Colombia
1521,2023-11-13 04:24:45,1,Topaipí,Cundinamarca,active,25,Colombia
1522,2023-08-02 21:37:32,1,Santa Fé de Antioquia,Antioquia,active,5,Colombia
1523,2022-07-29 14:55:52,0,Nobsa,Boyacá,inactive,15,Colombia
1524,2023-02-01 23:46:11,0,Chivolo,Magdalena,inactive,47,Colombia
1525,2022-06-08 14:27:17,1,Rionegro,Antioquia,active,5,Colombia
1526,2023-06-17 07:15:40,0,Cabuyaro,Meta,inactive,50,Colombia
1527,2023-12-13 03:10:27,1,Lorica,Córdoba,active,23,Colombia
1528,2023-01-23 10:42:13,0,San Francisco,Cundinamarca,inactive,25,Colombia
1529,2023-05-30 12:59:30,0,Fresno,Tolima,inactive,73,Colombia
1530,2022-06-26 18:08:16,1,El Carmen de Viboral,Antioquia,active,5,Colombia
1531,2022-02-15 09:02:55,1,Trujillo,Valle del Cauca,active,76,Colombia
1532,2023-09-21 18:13:25,1,San Felipe,Guainía,active,94,Colombia
1533,2022-09-19 12:16:11,0,Ciudad Bolívar,Antioquia,inactive,5,Colombia
1534,2023-11-07 16:00:41,1,San Jerónimo,Antioquia,active,5,Colombia
1535,2022-02-03 19:07:57,0,Nunchía,Casanare,inactive,85,Colombia
1536,2023-06-29 20:54:31,1,Aguada,Santander,active,68,Colombia
1537,2022-06-10 01:44:41,0,Vélez,Santander,inactive,68,Colombia
1538,2023-03-20 16:38:13,0,Agrado,Huila,inactive,41,Colombia
1539,2022-11-20 12:43:55,0,Tena,Cundinamarca,inactive,25,Colombia
1540,2022-12-04 18:14:22,1,Guacarí,Valle del Cauca,active,76,Colombia
1541,2022-06-20 19:59:25,0,Confines,Santander,inactive,68,Colombia
1542,2023-01-27 15:01:06,0,Cartagena de Indias,Bolívar,inactive,13,Colombia
1543,2022-02-02 12:06:06,0,Buenavista,Quindío,inactive,63,Colombia
1544,2023-07-18 10:38:07,0,El Tambo,Cauca,inactive,19,Colombia
1545,2022-07-21 08:19:01,1,Guamal,Meta,active,50,Colombia
1546,2023-12-06 17:09:52,0,Cantagallo,Bolívar,inactive,13,Colombia
1547,2022-03-15 05:18:38,0,San José de Toluviejo,Sucre,inactive,70,Colombia
1548,2022-02-16 01:41:53,1,Totoró,Cauca,active,19,Colombia
1549,2024-01-27 04:47:24,0,El Tambo,Cauca,inactive,19,Colombia
1550,2022-06-23 23:25:25,0,Ibagué,Tolima,inactive,73,Colombia
1551,2023-10-03 13:04:26,0,Pijao,Quindío,inactive,63,Colombia
1552,2022-08-01 20:10:43,1,Tarqui,Huila,active,41,Colombia
1553,2023-03-13 13:50:31,1,Santa Rosalía,Vichada,active,99,Colombia
1554,2022-10-05 13:22:46,1,Los Palmitos,Sucre,active,70,Colombia
1555,2022-02-23 16:44:27,1,Taminango,Nariño,active,52,Colombia
1556,2022-07-22 10:36:04,1,Uribia,La Guajira,active,44,Colombia
1557,2022-09-23 17:59:10,0,Samacá,Boyacá,inactive,15,Colombia
1558,2022-01-07 02:08:10,0,Valle del Guamuez,Putumayo,inactive,86,Colombia
1559,2022-03-22 13:23:17,0,Sabaneta,Antioquia,inactive,5,Colombia
1560,2022-12-10 21:57:53,0,Carmen de Apicalá,Tolima,inactive,73,Colombia
1561,2022-05-26 14:09:04,1,San Jacinto,Bolívar,active,13,Colombia
1562,2023-12-11 12:25:03,0,Mocoa,Putumayo,inactive,86,Colombia
1563,2023-01-03 10:35:18,1,Colombia,Huila,active,41,Colombia
1564,2023-01-09 06:56:58,1,Soacha,Cundinamarca,active,25,Colombia
1565,2023-11-07 02:41:17,1,Venecia,Cundinamarca,active,25,Colombia
1566,2022-08-09 09:15:54,1,Calima,Valle del Cauca,active,76,Colombia
1567,2022-07-14 00:17:25,0,Cogua,Cundinamarca,inactive,25,Colombia
1568,2022-04-18 11:31:25,0,Pedraza,Magdalena,inactive,47,Colombia
1569,2023-09-17 10:55:11,0,Cumaribo,Vichada,inactive,99,Colombia
1570,2023-02-04 09:58:39,0,Los Patios,Norte de Santander,inactive,54,Colombia
1571,2023-07-11 22:28:53,0,Briceño,Boyacá,inactive,15,Colombia
1572,2023-07-22 10:00:42,0,Barbosa,Antioquia,inactive,5,Colombia
1573,2023-07-02 02:43:48,0,Arroyohondo,Bolívar,inactive,13,Colombia
1574,2022-05-25 23:12:15,1,Sabana de Torres,Santander,active,68,Colombia
1575,2023-04-02 23:31:36,1,San José de Cúcuta,Norte de Santander,active,54,Colombia
1576,2022-09-22 01:43:24,1,La Celia,Risaralda,active,66,Colombia
1577,2022-07-28 20:35:34,0,Rioblanco,Tolima,inactive,73,Colombia
1578,2022-08-26 19:23:38,1,Guachetá,Cundinamarca,active,25,Colombia
1579,2022-06-10 03:17:58,1,Junín,Cundinamarca,active,25,Colombia
1580,2022-05-10 01:23:30,0,Chitaraque,Boyacá,inactive,15,Colombia
1581,2023-09-12 17:29:28,1,Bolívar,Santander,active,68,Colombia
1582,2023-09-06 02:58:41,0,Yumbo,Valle del Cauca,inactive,76,Colombia
1583,2023-05-03 00:32:54,0,Fúquene,Cundinamarca,inactive,25,Colombia
1584,2022-05-31 03:05:37,0,La Uvita,Boyacá,inactive,15,Colombia
1585,2022-05-28 11:20:39,1,Contadero,Nariño,active,52,Colombia
1586,2023-09-02 22:00:14,0,Santa Rosalía,Vichada,inactive,99,Colombia
1587,2022-05-09 09:35:46,1,Salazar,Norte de Santander,active,54,Colombia
1588,2023-11-30 01:36:09,0,Campamento,Antioquia,inactive,5,Colombia
1589,2022-05-20 03:35:52,1,Dolores,Tolima,active,73,Colombia
1590,2023-02-15 18:15:14,1,Chaguaní,Cundinamarca,active,25,Colombia
1591,2022-02-16 05:23:43,1,Ábrego,Norte de Santander,active,54,Colombia
1592,2023-03-03 09:57:21,0,La Unión,Nariño,inactive,52,Colombia
1593,2022-06-12 01:11:48,0,Yacopí,Cundinamarca,inactive,25,Colombia
1594,2023-10-16 08:22:41,0,Jenesano,Boyacá,inactive,15,Colombia
1595,2023-02-13 22:10:39,0,Filandia,Quindío,inactive,63,Colombia
1596,2023-09-15 10:00:58,0,Santa Catalina,Bolívar,inactive,13,Colombia
1597,2022-02-07 04:29:08,0,Ventaquemada,Boyacá,inactive,15,Colombia
1598,2023-04-04 22:01:07,0,Viterbo,Caldas,inactive,17,Colombia
1599,2023-09-16 06:19:04,1,Entrerríos,Antioquia,active,5,Colombia
1600,2023-09-14 14:12:05,1,Toca,Boyacá,active,15,Colombia
1601,2023-11-03 07:38:41,0,Santa Rosa de Osos,Antioquia,inactive,5,Colombia
1602,2023-04-06 05:37:18,1,Florencia,Caquetá,active,18,Colombia
1603,2023-01-08 05:36:32,1,Gramalote,Norte de Santander,active,54,Colombia
1604,2022-04-01 18:47:03,0,Piendamó - Tunía,Cauca,inactive,19,Colombia
1605,2022-06-29 06:51:00,0,La Ceja,Antioquia,inactive,5,Colombia
1606,2024-01-02 13:11:45,1,Arboleda,Nariño,active,52,Colombia
1607,2022-04-07 08:34:50,1,Tenza,Boyacá,active,15,Colombia
1608,2022-01-09 18:13:34,0,Pueblo Rico,Risaralda,inactive,66,Colombia
1609,2023-06-06 04:17:57,0,San Pedro de los Milagros,Antioquia,inactive,5,Colombia
1610,2022-11-19 13:54:22,0,El Cocuy,Boyacá,inactive,15,Colombia
1611,2022-02-15 23:50:03,0,Firavitoba,Boyacá,inactive,15,Colombia
1612,2023-05-31 16:55:21,0,Ginebra,Valle del Cauca,inactive,76,Colombia
1613,2023-05-01 23:34:11,0,El Cairo,Valle del Cauca,inactive,76,Colombia
1614,2023-02-10 12:57:17,1,Agrado,Huila,active,41,Colombia
1615,2023-01-30 18:36:51,0,El Paso,Cesar,inactive,20,Colombia
1616,2024-01-17 19:26:48,1,Puerto Parra,Santander,active,68,Colombia
1617,2023-02-08 04:49:38,1,Ubaque,Cundinamarca,active,25,Colombia
1618,2023-10-18 23:40:57,1,Cáqueza,Cundinamarca,active,25,Colombia
1619,2022-06-30 00:24:33,1,Paz de Río,Boyacá,active,15,Colombia
1620,2022-11-26 20:01:36,0,Une,Cundinamarca,inactive,25,Colombia
1621,2023-03-01 16:11:45,0,Chocontá,Cundinamarca,inactive,25,Colombia
1622,2022-08-17 20:24:59,0,Soracá,Boyacá,inactive,15,Colombia
1623,2023-07-25 23:46:12,0,La Belleza,Santander,inactive,68,Colombia
1624,2022-11-14 10:56:50,0,Zetaquira,Boyacá,inactive,15,Colombia
1625,2023-09-01 22:14:43,0,Sahagún,Córdoba,inactive,23,Colombia
1626,2024-01-21 08:37:36,0,Miraflores,Boyacá,inactive,15,Colombia
1627,2023-08-02 17:18:12,1,Puerto Tejada,Cauca,active,19,Colombia
1628,2024-01-13 12:32:13,0,Villahermosa,Tolima,inactive,73,Colombia
1629,2023-03-18 04:14:31,0,Cerro de San Antonio,Magdalena,inactive,47,Colombia
1630,2022-06-24 12:31:48,1,San Agustín,Huila,active,41,Colombia
1631,2022-08-28 06:10:54,1,Los Andes,Nariño,active,52,Colombia
1632,2022-08-06 02:10:05,1,Palmar de Varela,Atlántico,active,8,Colombia
1633,2022-03-28 14:48:53,0,Bochalema,Norte de Santander,inactive,54,Colombia
1634,2022-06-04 09:27:04,0,Gachancipá,Cundinamarca,inactive,25,Colombia
1635,2023-05-27 12:11:41,0,Galapa,Atlántico,inactive,8,Colombia
1636,2022-02-02 12:02:37,0,Cumbal,Nariño,inactive,52,Colombia
1637,2023-05-30 09:53:30,0,Castilla la Nueva,Meta,inactive,50,Colombia
1638,2022-05-31 03:14:22,1,Fresno,Tolima,active,73,Colombia
1639,2022-10-01 06:22:03,1,Ebéjico,Antioquia,active,5,Colombia
1640,2024-01-14 12:12:45,0,Puerto Carreño,Vichada,inactive,99,Colombia
1641,2022-11-20 14:54:06,1,San José de Pare,Boyacá,active,15,Colombia
1642,2023-07-22 07:31:23,0,La Chorrera,Amazonas,inactive,91,Colombia
1643,2022-04-19 01:30:26,1,Riohacha,La Guajira,active,44,Colombia
1644,2023-12-26 16:05:47,0,Aquitania,Boyacá,inactive,15,Colombia
1645,2022-09-13 17:42:57,1,Chivatá,Boyacá,active,15,Colombia
1646,2023-04-24 11:19:27,1,La Victoria,Boyacá,active,15,Colombia
1647,2023-04-06 08:09:12,0,Inírida,Guainía,inactive,94,Colombia
1648,2022-08-25 18:13:36,1,Palmar,Santander,active,68,Colombia
1649,2022-04-24 02:46:32,1,Carurú,Vaupés,active,97,Colombia
1650,2023-11-20 10:16:20,0,Guarne,Antioquia,inactive,5,Colombia
1651,2022-04-29 22:17:15,1,Tibirita,Cundinamarca,active,25,Colombia
1652,2024-01-23 01:39:49,1,Casabianca,Tolima,active,73,Colombia
1653,2022-11-29 16:48:16,0,Pisba,Boyacá,inactive,15,Colombia
1654,2023-06-28 23:06:54,0,El Paso,Cesar,inactive,20,Colombia
1655,2023-01-31 08:40:19,0,Cartagena del Chairá,Caquetá,inactive,18,Colombia
1656,2022-08-27 12:21:21,1,Cajicá,Cundinamarca,active,25,Colombia
1657,2023-05-20 20:46:25,0,San Mateo,Boyacá,inactive,15,Colombia
1658,2024-01-23 18:49:37,0,Dosquebradas,Risaralda,inactive,66,Colombia
1659,2023-02-08 17:31:52,0,Villa Caro,Norte de Santander,inactive,54,Colombia
1660,2022-12-22 11:36:59,0,Amalfi,Antioquia,inactive,5,Colombia
1661,2023-10-01 15:20:39,1,Chigorodó,Antioquia,active,5,Colombia
1662,2023-03-19 16:47:26,1,San Francisco,Cundinamarca,active,25,Colombia
1663,2022-11-07 14:03:43,0,Páez,Cauca,inactive,19,Colombia
1664,2023-04-08 05:07:29,0,San Mateo,Boyacá,inactive,15,Colombia
1665,2022-12-01 06:18:53,0,Puerto Salgar,Cundinamarca,inactive,25,Colombia
1666,2023-11-24 07:36:14,1,Arauca,Arauca,active,81,Colombia
1667,2022-08-28 00:35:04,1,Mutiscua,Norte de Santander,active,54,Colombia
1668,2023-03-23 14:50:24,0,Lloró,Chocó,inactive,27,Colombia
1669,2022-08-06 22:01:25,1,Tenerife,Magdalena,active,47,Colombia
1670,2023-07-14 16:39:14,0,Puerto Salgar,Cundinamarca,inactive,25,Colombia
1671,2022-07-24 22:50:10,0,Betéitiva,Boyacá,inactive,15,Colombia
1672,2023-02-22 21:03:48,1,Villavicencio,Meta,active,50,Colombia
1673,2023-07-27 20:51:52,1,Alpujarra,Tolima,active,73,Colombia
1674,2022-12-18 18:02:48,1,Cacahual,Guainía,active,94,Colombia
1675,2023-10-02 13:09:36,1,Anorí,Antioquia,active,5,Colombia
1676,2023-10-04 09:34:18,0,Colosó,Sucre,inactive,70,Colombia
1677,2022-11-16 01:56:00,1,Tibacuy,Cundinamarca,active,25,Colombia
1678,2022-01-27 22:34:06,1,Remedios,Antioquia,active,5,Colombia
1679,2023-09-04 23:08:42,0,Bugalagrande,Valle del Cauca,inactive,76,Colombia
1680,2023-06-29 03:36:21,0,Candelaria,Atlántico,inactive,8,Colombia
1681,2023-04-24 13:54:01,0,Socorro,Santander,inactive,68,Colombia
1682,2022-10-26 07:57:02,1,Angostura,Antioquia,active,5,Colombia
1683,2022-01-06 14:09:55,0,San Juan de Urabá,Antioquia,inactive,5,Colombia
1684,2023-04-14 09:41:17,1,Guarne,Antioquia,active,5,Colombia
1685,2022-07-08 20:29:54,0,San Carlos,Antioquia,inactive,5,Colombia
1686,2023-09-25 07:29:22,1,Lourdes,Norte de Santander,active,54,Colombia
1687,2023-02-12 10:45:30,1,Distracción,La Guajira,active,44,Colombia
1688,2023-07-15 23:17:18,1,Tarqui,Huila,active,41,Colombia
1689,2023-03-26 22:39:19,0,El Zulia,Norte de Santander,inactive,54,Colombia
1690,2022-08-16 21:40:43,1,La Unión,Antioquia,active,5,Colombia
1691,2022-08-21 22:45:10,1,San Vicente Ferrer,Antioquia,active,5,Colombia
1692,2023-08-25 14:55:13,0,Carmen del Darién,Chocó,inactive,27,Colombia
1693,2023-07-05 06:35:35,1,La Dorada,Caldas,active,17,Colombia
1694,2023-01-26 19:34:42,1,Ariguaní,Magdalena,active,47,Colombia
1695,2022-04-04 08:30:55,0,Suan,Atlántico,inactive,8,Colombia
1696,2022-04-04 07:03:31,0,Simijaca,Cundinamarca,inactive,25,Colombia
1697,2022-01-22 12:55:26,1,San Juan de Arama,Meta,active,50,Colombia
1698,2023-03-11 06:17:52,1,Bogotá,Cundinamarca,active,25,Colombia
1699,2022-07-09 21:05:19,0,San Benito Abad,Sucre,inactive,70,Colombia
1700,2023-08-05 17:34:29,1,Concordia,Antioquia,active,5,Colombia
1701,2023-08-10 07:34:18,1,Sasaima,Cundinamarca,active,25,Colombia
1702,2023-09-06 03:40:34,0,Santuario,Risaralda,inactive,66,Colombia
1703,2023-04-27 12:27:43,0,Andes,Antioquia,inactive,5,Colombia
1704,2023-05-22 14:42:30,0,La Belleza,Santander,inactive,68,Colombia
1705,2023-05-05 11:39:30,0,Paz de Ariporo,Casanare,inactive,85,Colombia
1706,2023-07-23 15:48:25,0,La Uvita,Boyacá,inactive,15,Colombia
1707,2022-05-27 11:26:57,1,Bello,Antioquia,active,5,Colombia
1708,2022-02-15 18:55:34,1,Coper,Boyacá,active,15,Colombia
1709,2023-06-02 23:58:12,0,Cubarral,Meta,inactive,50,Colombia
1710,2023-07-18 23:25:46,0,La Ceja,Antioquia,inactive,5,Colombia
1711,2023-05-10 15:24:07,0,Caicedo,Antioquia,inactive,5,Colombia
1712,2022-09-09 12:42:16,1,Balboa,Cauca,active,19,Colombia
1713,2024-01-12 01:08:48,1,La Vega,Cundinamarca,active,25,Colombia
1714,2023-11-16 03:30:43,0,Valle de San Juan,Tolima,inactive,73,Colombia
1715,2022-04-14 12:42:15,0,Belén,Nariño,inactive,52,Colombia
1716,2023-04-26 23:46:58,0,Chitaraque,Boyacá,inactive,15,Colombia
1717,2022-06-25 20:58:20,1,Apía,Risaralda,active,66,Colombia
1718,2022-12-02 05:36:22,1,Nocaima,Cundinamarca,active,25,Colombia
1719,2022-01-21 23:52:21,1,La Merced,Caldas,active,17,Colombia
1720,2022-01-11 01:40:14,0,San Sebastián,Cauca,inactive,19,Colombia
1721,2022-11-27 12:11:35,1,Nuquí,Chocó,active,27,Colombia
1722,2023-10-14 11:20:31,0,Jardín,Antioquia,inactive,5,Colombia
1723,2024-01-15 16:01:49,1,Barrancominas,Guainía,active,94,Colombia
1724,2022-02-20 05:13:24,0,Córdoba,Quindío,inactive,63,Colombia
1725,2023-10-23 12:14:10,0,Zaragoza,Antioquia,inactive,5,Colombia
1726,2023-08-17 05:39:43,1,Pijao,Quindío,active,63,Colombia
1727,2022-03-25 00:04:10,0,Dabeiba,Antioquia,inactive,5,Colombia
1728,2024-01-27 20:52:13,1,Matanza,Santander,active,68,Colombia
1729,2023-01-18 16:22:51,0,Jordán,Santander,inactive,68,Colombia
1730,2022-07-25 01:43:05,1,Villagómez,Cundinamarca,active,25,Colombia
1731,2022-09-21 19:02:22,1,Pamplonita,Norte de Santander,active,54,Colombia
1732,2022-09-27 08:48:08,1,Purificación,Tolima,active,73,Colombia
1733,2022-01-21 03:36:23,0,Arcabuco,Boyacá,inactive,15,Colombia
1734,2022-01-29 17:23:37,0,Acevedo,Huila,inactive,41,Colombia
1735,2022-03-19 01:25:48,0,Liborina,Antioquia,inactive,5,Colombia
1736,2022-01-17 20:37:38,0,San Andrés de Tumaco,Nariño,inactive,52,Colombia
1737,2023-11-10 23:52:27,1,Alpujarra,Tolima,active,73,Colombia
1738,2022-04-07 13:15:36,1,Barrancabermeja,Santander,active,68,Colombia
1739,2023-11-01 08:32:09,1,Miranda,Cauca,active,19,Colombia
1740,2023-07-29 19:03:11,0,Pailitas,Cesar,inactive,20,Colombia
1741,2023-02-14 14:36:49,1,Guayatá,Boyacá,active,15,Colombia
1742,2023-06-21 19:37:35,0,Piedecuesta,Santander,inactive,68,Colombia
1743,2023-04-04 11:41:33,0,Florencia,Caquetá,inactive,18,Colombia
1744,2023-05-10 23:46:06,1,Carmen del Darién,Chocó,active,27,Colombia
1745,2023-07-13 10:56:58,0,Granada,Meta,inactive,50,Colombia
1746,2023-07-31 10:04:33,0,Fuente de Oro,Meta,inactive,50,Colombia
1747,2023-04-07 13:51:47,1,Dagua,Valle del Cauca,active,76,Colombia
1748,2023-03-10 12:46:02,1,Ipiales,Nariño,active,52,Colombia
1749,2022-12-11 22:02:12,0,Solano,Caquetá,inactive,18,Colombia
1750,2023-11-08 07:13:57,0,Uramita,Antioquia,inactive,5,Colombia
1751,2022-08-14 06:19:14,1,Riohacha,La Guajira,active,44,Colombia
1752,2022-01-17 05:13:19,1,Uribia,La Guajira,active,44,Colombia
1753,2023-05-28 03:01:55,0,Chíquiza,Boyacá,inactive,15,Colombia
1754,2022-10-11 12:34:09,1,San José de Uré,Córdoba,active,23,Colombia
1755,2023-01-20 22:29:32,1,Riosucio,Caldas,active,17,Colombia
1756,2022-09-05 15:01:21,0,Guatavita,Cundinamarca,inactive,25,Colombia
1757,2022-06-04 02:56:53,1,Manaure,La Guajira,active,44,Colombia
1758,2022-12-23 21:17:23,1,Natagaima,Tolima,active,73,Colombia
1759,2023-12-31 12:26:18,1,Caicedonia,Valle del Cauca,active,76,Colombia
